CLAKIEAN_00256	252769	253071
CLAKIEAN_00257	253371	253733
CLAKIEAN_00258	253699	255345
CLAKIEAN_00259	255400	256908
CLAKIEAN_00260	257884	258387
CLAKIEAN_00261	258440	258967
CLAKIEAN_00262	259115	259795
CLAKIEAN_00263	260059	260622
CLAKIEAN_00264	260721	261056
CLAKIEAN_00265	261107	262075
CLAKIEAN_00266	262053	262364
CLAKIEAN_00267	262393	262776
CLAKIEAN_00268	263047	263526
CLAKIEAN_00269	263596	263871
CLAKIEAN_00270	264295	265050
CLAKIEAN_00271	265156	266220
CLAKIEAN_00272	266606	268015
CLAKIEAN_00273	268048	268356
CLAKIEAN_00274	268547	269026
CLAKIEAN_00275	269042	269698
CLAKIEAN_00276	269708	270568
CLAKIEAN_00277	270565	271254
CLAKIEAN_00278	271415	271840
CLAKIEAN_00279	271907	272191
CLAKIEAN_00280	272223	272714
CLAKIEAN_00281	273000	273302
CLAKIEAN_00282	273674	274054
CLAKIEAN_00283	274240	274485
CLAKIEAN_00284	274650	274946
CLAKIEAN_00285	275094	275306
CLAKIEAN_00286	275826	276317
CLAKIEAN_00287	276320	282487
CLAKIEAN_00288	283357	284463
CLAKIEAN_00289	284460	284621
CLAKIEAN_00290	284635	284811
CLAKIEAN_00291	285071	285667
CLAKIEAN_00292	285935	287044
CLAKIEAN_00293	287331	287834
CLAKIEAN_00294	287775	287984
CLAKIEAN_00295	287962	288237
CLAKIEAN_00296	288224	288424
CLAKIEAN_00297	288721	289074
CLAKIEAN_00298	289240	289518
CLAKIEAN_00299	289515	289856
CLAKIEAN_00300	289804	290670
CLAKIEAN_00301	290682	292193
CLAKIEAN_00302	292205	292465
CLAKIEAN_00303	292452	292856
CLAKIEAN_00304	292856	293143
CLAKIEAN_00305	293140	294735
CLAKIEAN_00306	294702	295667
CLAKIEAN_00307	295664	296068
CLAKIEAN_00308	296153	296572
CLAKIEAN_00309	296588	297262
CLAKIEAN_00310	297543	298010
CLAKIEAN_00311	298115	298459
CLAKIEAN_00312	298456	299427
CLAKIEAN_00313	299436	300269
CLAKIEAN_00314	300271	300606
CLAKIEAN_00315	300617	301603
CLAKIEAN_00316	301714	302733
CLAKIEAN_00317	302818	303099
CLAKIEAN_00318	303205	303474
CLAKIEAN_00319	303459	303554
CLAKIEAN_00320	303655	304032
CLAKIEAN_00321	304081	304614
CLAKIEAN_00322	305509	305739
CLAKIEAN_00323	305899	306036
CLAKIEAN_00324	306408	306800
CLAKIEAN_00325	306870	307442
CLAKIEAN_00326	307439	308281
CLAKIEAN_00327	308278	308484
CLAKIEAN_00328	308816	309058
CLAKIEAN_00329	309131	309514
CLAKIEAN_00330	309514	312009
CLAKIEAN_00331	311975	312400
CLAKIEAN_00332	312456	312731
CLAKIEAN_00333	312728	313087
CLAKIEAN_00334	313337	314032
CLAKIEAN_00335	314099	314320
CLAKIEAN_00336	314317	314700
CLAKIEAN_00337	315186	315689
CLAKIEAN_00338	315760	316818
CLAKIEAN_00339	316818	318548
CLAKIEAN_00340	318708	319544
CLAKIEAN_00341	319568	320617
CLAKIEAN_00342	320663	321520
CLAKIEAN_00343	321617	322141
CLAKIEAN_00344	322141	322341
CLAKIEAN_00345	322332	322634
CLAKIEAN_00346	322618	323163
CLAKIEAN_00347	323160	323675
CLAKIEAN_00348	323680	324141
CLAKIEAN_00349	324138	324776
CLAKIEAN_00350	324773	325348
CLAKIEAN_00351	325345	325713
CLAKIEAN_00352	325700	326596
CLAKIEAN_00353	326589	327203
CLAKIEAN_00354	327193	328194
CLAKIEAN_00355	328194	328790
CLAKIEAN_00356	328945	329433
CLAKIEAN_00357	329446	330501
CLAKIEAN_00358	330483	332339
CLAKIEAN_00359	332487	332804
CLAKIEAN_00360	332853	333368
CLAKIEAN_00361	333369	334550
CLAKIEAN_00362	334701	335837
CLAKIEAN_00363	335876	336124
CLAKIEAN_00364	336306	336917
CLAKIEAN_00365	337065	338015
CLAKIEAN_00366	338143	338850
CLAKIEAN_00367	339023	339457
CLAKIEAN_00368	339457	339666
CLAKIEAN_00369	339618	340721
CLAKIEAN_00370	340859	341899
CLAKIEAN_00371	342128	342283
CLAKIEAN_00372	342377	342610
CLAKIEAN_00373	342651	343106
CLAKIEAN_00374	343093	343368
CLAKIEAN_00375	343361	343639
CLAKIEAN_00376	343677	343940
CLAKIEAN_00377	343953	344495
CLAKIEAN_00378	344538	344786
CLAKIEAN_00379	344896	345864
CLAKIEAN_00380	346039	346596
CLAKIEAN_00381	347094	347555
CLAKIEAN_00382	347506	348309
CLAKIEAN_00383	348355	349302
CLAKIEAN_00385	349946	350230
CLAKIEAN_00386	351068	351466
CLAKIEAN_00387	351847	352350
CLAKIEAN_00388	352479	352646
CLAKIEAN_00389	352716	353027
CLAKIEAN_00390	353042	353422
CLAKIEAN_00391	353364	353654
CLAKIEAN_00392	353541	355280
CLAKIEAN_00393	355424	356725
CLAKIEAN_00394	356895	356999
CLAKIEAN_00395	357572	358027
CLAKIEAN_00396	358002	358535
CLAKIEAN_00397	358581	360236
CLAKIEAN_00398	360383	360775
CLAKIEAN_00399	361153	362181
CLAKIEAN_00400	362224	362790
CLAKIEAN_00401	363082	363216
CLAKIEAN_00402	363529	364053
CLAKIEAN_00403	364130	364483
CLAKIEAN_00404	364480	364884
CLAKIEAN_00405	364896	365630
CLAKIEAN_00406	365623	367407
CLAKIEAN_00407	367680	368657
CLAKIEAN_00408	368703	372056
CLAKIEAN_00409	372049	372948
CLAKIEAN_00410	373055	374116
CLAKIEAN_00411	374213	374758
CLAKIEAN_00412	374798	374902
CLAKIEAN_00414	375580	376029
CLAKIEAN_00415	376503	377084
CLAKIEAN_00416	377212	377931
CLAKIEAN_00417	377945	380515
CLAKIEAN_00418	380529	381500
CLAKIEAN_00419	381519	383261
CLAKIEAN_00420	383284	392649
CLAKIEAN_00421	393315	393710
CLAKIEAN_00422	393875	394045
CLAKIEAN_00423	394170	394379
CLAKIEAN_00424	394462	395370
CLAKIEAN_00426	396702	396875
CLAKIEAN_00427	397268	398788
CLAKIEAN_00428	398788	399261
CLAKIEAN_00429	399273	400934
CLAKIEAN_00430	401005	402897
CLAKIEAN_00431	402935	403840
CLAKIEAN_00432	403942	404253
CLAKIEAN_00433	404452	405732
CLAKIEAN_00434	405800	407041
CLAKIEAN_00435	407042	408055
CLAKIEAN_00436	408423	408893
CLAKIEAN_00437	409019	409432
CLAKIEAN_00438	409745	410485
CLAKIEAN_00439	410527	410844
CLAKIEAN_00440	410864	411112
CLAKIEAN_00441	411413	411619
CLAKIEAN_00442	411741	413072
CLAKIEAN_00443	413568	415316
CLAKIEAN_00444	415313	419080
CLAKIEAN_00445	419083	419436
CLAKIEAN_00446	419741	420271
CLAKIEAN_00447	420740	422302
CLAKIEAN_00448	422403	423401
CLAKIEAN_00449	423570	424949
CLAKIEAN_00450	425011	425550
CLAKIEAN_00451	425717	427057
CLAKIEAN_00452	427147	427530
CLAKIEAN_00453	427713	427907
CLAKIEAN_00454	428168	428551
CLAKIEAN_00455	428574	428936
CLAKIEAN_00456	428940	429233
CLAKIEAN_00457	429306	430082
CLAKIEAN_00458	430096	430740
CLAKIEAN_00459	430818	431954
CLAKIEAN_00460	431938	433059
CLAKIEAN_00461	433056	433796
CLAKIEAN_00462	433861	435006
CLAKIEAN_00463	435006	435158
CLAKIEAN_00464	435155	437065
CLAKIEAN_00465	437151	437723
CLAKIEAN_00466	437734	438324
CLAKIEAN_00467	438357	438749
CLAKIEAN_00468	438707	440755
CLAKIEAN_00469	440818	441675
CLAKIEAN_00470	443366	443785
CLAKIEAN_00471	444245	445453
CLAKIEAN_00472	445572	445880
CLAKIEAN_00473	445976	446551
CLAKIEAN_00474	446635	447339
CLAKIEAN_00475	447463	448365
CLAKIEAN_00476	449178	449471
CLAKIEAN_00477	449779	450243
CLAKIEAN_00478	450402	450683
CLAKIEAN_00479	450683	451075
CLAKIEAN_00480	451078	451383
CLAKIEAN_00481	451419	451793
CLAKIEAN_00482	451959	452342
CLAKIEAN_00483	452357	453019
CLAKIEAN_00484	453685	454926
CLAKIEAN_00485	455105	456076
CLAKIEAN_00486	456170	456424
CLAKIEAN_00487	456706	457104
CLAKIEAN_00488	457284	457790
CLAKIEAN_00489	458063	459190
CLAKIEAN_00490	459209	459595
CLAKIEAN_00491	460554	460889
CLAKIEAN_00492	460904	461161
CLAKIEAN_00493	461677	463182
CLAKIEAN_00494	463201	464010
CLAKIEAN_00495	464094	464948
CLAKIEAN_00496	465099	467129
CLAKIEAN_00497	467541	469481
CLAKIEAN_00498	469525	470538
CLAKIEAN_00499	470576	471484
CLAKIEAN_00500	471484	472383
CLAKIEAN_00501	472783	474285
CLAKIEAN_00502	475430	475969
CLAKIEAN_00503	475966	477450
CLAKIEAN_00504	477751	478182
CLAKIEAN_00505	478327	478695
CLAKIEAN_00506	478843	480051
CLAKIEAN_00507	481359	483011
CLAKIEAN_00508	483068	484276
CLAKIEAN_00509	484338	484937
CLAKIEAN_00510	485091	485237
CLAKIEAN_00511	485631	486650
CLAKIEAN_00512	486643	487455
CLAKIEAN_00513	487448	488284
CLAKIEAN_00514	488341	488430
CLAKIEAN_00515	488662	488886
CLAKIEAN_00516	488835	489368
CLAKIEAN_00517	489642	490850
CLAKIEAN_00518	490992	491102
CLAKIEAN_00519	491465	493054
CLAKIEAN_00520	493226	493663
CLAKIEAN_00521	493970	494584
CLAKIEAN_00522	494725	494886
CLAKIEAN_00523	494983	496191
CLAKIEAN_00524	496437	496529
CLAKIEAN_00525	496713	496919
CLAKIEAN_00526	497245	498207
CLAKIEAN_00527	498204	498980
CLAKIEAN_00528	499255	500034
CLAKIEAN_00529	500050	500277
CLAKIEAN_00530	500458	500955
CLAKIEAN_00531	500972	502195
CLAKIEAN_00532	502235	502954
CLAKIEAN_00533	503336	503839
CLAKIEAN_00534	504359	505021
CLAKIEAN_00535	505145	506122
CLAKIEAN_00536	506137	507519
CLAKIEAN_00537	507625	508851
CLAKIEAN_00538	508875	509273
CLAKIEAN_00539	509594	511261
CLAKIEAN_00540	512101	512403
CLAKIEAN_00541	512904	514829
CLAKIEAN_00542	514883	515212
CLAKIEAN_00543	515198	515467
CLAKIEAN_00544	515467	515730
CLAKIEAN_00545	515782	516429
CLAKIEAN_00546	516499	517389
CLAKIEAN_00547	517580	517951
CLAKIEAN_00548	518103	518819
CLAKIEAN_00549	520080	522542
CLAKIEAN_00550	522545	523474
CLAKIEAN_00551	523478	524764
CLAKIEAN_00552	524802	525578
CLAKIEAN_00553	525817	526770
CLAKIEAN_00554	526882	527466
CLAKIEAN_00555	527651	529012
CLAKIEAN_00556	529286	529789
CLAKIEAN_00557	530198	530767
CLAKIEAN_00558	531070	532983
CLAKIEAN_00559	533090	534223
CLAKIEAN_00560	534700	535860
CLAKIEAN_00561	536127	536390
CLAKIEAN_00562	536465	536602
CLAKIEAN_00563	536705	537643
CLAKIEAN_00564	537674	540490
CLAKIEAN_00565	540491	540985
CLAKIEAN_00566	540995	541465
CLAKIEAN_00567	541446	542399
CLAKIEAN_00568	542480	542674
CLAKIEAN_00569	542907	543305
CLAKIEAN_00570	544008	544829
CLAKIEAN_00571	545104	547506
CLAKIEAN_00572	547561	548856
CLAKIEAN_00573	548846	549829
CLAKIEAN_00574	549829	550659
CLAKIEAN_00575	550661	551038
CLAKIEAN_00576	551083	551913
CLAKIEAN_00577	552283	552762
CLAKIEAN_00578	553334	556558
CLAKIEAN_00579	556573	557718
CLAKIEAN_00580	557749	558048
CLAKIEAN_00581	558164	558985
CLAKIEAN_00582	559647	560891
CLAKIEAN_00583	562275	562508
CLAKIEAN_00584	562776	562997
CLAKIEAN_00585	563022	564539
CLAKIEAN_00586	565126	565659
CLAKIEAN_00587	565749	566003
CLAKIEAN_00588	566244	566336
CLAKIEAN_00589	566634	567287
CLAKIEAN_00590	567327	570233
CLAKIEAN_00591	570491	572851
CLAKIEAN_00592	572929	573180
CLAKIEAN_00593	573512	574279
CLAKIEAN_00594	574286	574504
CLAKIEAN_00595	574512	575213
CLAKIEAN_00596	575197	576807
CLAKIEAN_00597	576783	577769
CLAKIEAN_00598	577944	579605
CLAKIEAN_00599	579867	581045
CLAKIEAN_00600	581173	581343
CLAKIEAN_00601	581496	581855
CLAKIEAN_00602	582130	582348
CLAKIEAN_00603	582393	582998
CLAKIEAN_00604	583008	584417
CLAKIEAN_00605	584420	585508
CLAKIEAN_00606	585511	587079
CLAKIEAN_00607	587982	589706
CLAKIEAN_00608	589706	590200
CLAKIEAN_00609	590374	590811
CLAKIEAN_00610	591031	592041
CLAKIEAN_00611	592579	593037
CLAKIEAN_00612	593040	593981
CLAKIEAN_00613	593978	594298
CLAKIEAN_00614	594307	596079
CLAKIEAN_00615	596066	597553
CLAKIEAN_00616	597550	598911
CLAKIEAN_00617	598905	599987
CLAKIEAN_00618	599990	601306
CLAKIEAN_00619	601306	602520
CLAKIEAN_00620	602517	603575
CLAKIEAN_00621	603744	605219
CLAKIEAN_00622	605212	606132
CLAKIEAN_00623	606149	606973
CLAKIEAN_00624	606970	608226
CLAKIEAN_00625	608296	609453
CLAKIEAN_00626	609555	610487
CLAKIEAN_00627	610439	610975
CLAKIEAN_00628	610997	611500
CLAKIEAN_00629	611571	614276
CLAKIEAN_00630	614409	614804
CLAKIEAN_00631	614832	615041
CLAKIEAN_00632	615053	615796
CLAKIEAN_00633	615801	616412
CLAKIEAN_00634	616658	617698
CLAKIEAN_00635	617749	618948
CLAKIEAN_00636	618926	620332
CLAKIEAN_00637	620329	620781
CLAKIEAN_00638	620977	621864
CLAKIEAN_00639	622015	622323
CLAKIEAN_00640	622698	623054
CLAKIEAN_00641	623468	623734
CLAKIEAN_00642	624365	624868
CLAKIEAN_00643	624997	625170
CLAKIEAN_00644	625235	626590
CLAKIEAN_00645	626947	627711
CLAKIEAN_00646	627870	630533
CLAKIEAN_00647	630548	632200
CLAKIEAN_00648	632377	633801
CLAKIEAN_00649	633997	634413
CLAKIEAN_00650	635004	635630
CLAKIEAN_00651	635787	636290
CLAKIEAN_00652	637211	639676
CLAKIEAN_00653	639764	640093
CLAKIEAN_00654	640435	640818
CLAKIEAN_00655	641140	641589
CLAKIEAN_00656	641693	642775
CLAKIEAN_00657	642775	643572
CLAKIEAN_00658	643574	643834
CLAKIEAN_00659	643842	644495
CLAKIEAN_00660	644492	645541
CLAKIEAN_00661	645538	646011
CLAKIEAN_00662	646011	646454
CLAKIEAN_00663	646438	647805
CLAKIEAN_00664	647799	648719
CLAKIEAN_00665	648698	650851
CLAKIEAN_00666	650852	652018
CLAKIEAN_00667	652295	652843
CLAKIEAN_00668	652988	654487
CLAKIEAN_00669	654480	655121
CLAKIEAN_00670	655481	656458
CLAKIEAN_00671	656699	656902
CLAKIEAN_00672	656970	657335
CLAKIEAN_00673	657341	658117
CLAKIEAN_00674	658119	658700
CLAKIEAN_00675	658694	659278
CLAKIEAN_00676	659365	659601
CLAKIEAN_00677	659603	660019
CLAKIEAN_00678	660012	662036
CLAKIEAN_00679	662048	662245
CLAKIEAN_00680	662238	662588
CLAKIEAN_00681	662778	663995
CLAKIEAN_00682	663939	664061
CLAKIEAN_00683	664105	664296
CLAKIEAN_00684	664571	665800
CLAKIEAN_00685	666563	671890
CLAKIEAN_00686	671946	672365
CLAKIEAN_00687	672501	674414
CLAKIEAN_00688	674755	675672
CLAKIEAN_00689	675833	677395
CLAKIEAN_00690	677461	678831
CLAKIEAN_00691	678831	680240
CLAKIEAN_00692	680809	681120
CLAKIEAN_00693	681497	681919
CLAKIEAN_00694	681923	682930
CLAKIEAN_00695	683398	684441
CLAKIEAN_00696	684443	686011
CLAKIEAN_00697	686039	687043
CLAKIEAN_00698	687640	687960
CLAKIEAN_00699	688139	688267
CLAKIEAN_00700	689490	691148
CLAKIEAN_00701	691721	692029
CLAKIEAN_00702	692467	693081
CLAKIEAN_00703	693078	693236
CLAKIEAN_00704	693450	693722
CLAKIEAN_00705	693791	694054
CLAKIEAN_00706	694087	694911
CLAKIEAN_00707	694947	695264
CLAKIEAN_00708	695349	695762
CLAKIEAN_00709	696043	697443
CLAKIEAN_00710	697453	698076
CLAKIEAN_00711	698415	698858
CLAKIEAN_00712	699037	699225
CLAKIEAN_00713	699437	699631
CLAKIEAN_00714	699624	699824
CLAKIEAN_00715	699827	700069
CLAKIEAN_00716	700062	702866
CLAKIEAN_00717	703263	703706
CLAKIEAN_00718	703725	704192
CLAKIEAN_00719	704296	705849
CLAKIEAN_00720	705888	706367
CLAKIEAN_00721	706468	706845
CLAKIEAN_00722	706894	707427
CLAKIEAN_00723	707668	707823
CLAKIEAN_00724	708327	708809
CLAKIEAN_00725	708868	709056
CLAKIEAN_00726	709317	710351
CLAKIEAN_00727	710351	710929
CLAKIEAN_00728	711059	711322
CLAKIEAN_00729	711353	711862
CLAKIEAN_00730	711870	712070
CLAKIEAN_00731	712034	712372
CLAKIEAN_00732	712440	712667
CLAKIEAN_00733	712667	712888
CLAKIEAN_00734	712890	713597
CLAKIEAN_00735	713594	713875
CLAKIEAN_00736	713868	716093
CLAKIEAN_00737	716212	716652
CLAKIEAN_00738	716734	717465
CLAKIEAN_00739	717951	718973
CLAKIEAN_00740	718970	719716
CLAKIEAN_00741	719716	721485
CLAKIEAN_00742	721651	722505
CLAKIEAN_00743	722581	723648
CLAKIEAN_00744	723653	724402
CLAKIEAN_00745	724496	725005
CLAKIEAN_00746	725005	725208
CLAKIEAN_00747	725199	725420
CLAKIEAN_00748	725404	725916
CLAKIEAN_00749	725913	726344
CLAKIEAN_00750	726326	726754
CLAKIEAN_00751	726741	726899
CLAKIEAN_00752	726862	727329
CLAKIEAN_00753	727322	727771
CLAKIEAN_00754	727840	728475
CLAKIEAN_00755	728472	728819
CLAKIEAN_00756	728826	729734
CLAKIEAN_00757	729727	730335
CLAKIEAN_00758	730332	731354
CLAKIEAN_00759	731354	731950
CLAKIEAN_00760	732081	733259
CLAKIEAN_00761	733275	733793
CLAKIEAN_00762	733855	734190
CLAKIEAN_00763	734335	736776
CLAKIEAN_00764	736789	737274
CLAKIEAN_00765	737271	738440
CLAKIEAN_00767	739229	740695
CLAKIEAN_00768	740771	741208
CLAKIEAN_00769	741441	741644
CLAKIEAN_00770	741644	742168
CLAKIEAN_00771	742163	742297
CLAKIEAN_00772	742649	743122
CLAKIEAN_00773	743194	743520
CLAKIEAN_00774	743471	743914
CLAKIEAN_00775	744322	744825
CLAKIEAN_00776	745442	745717
CLAKIEAN_00778	746182	746697
CLAKIEAN_00779	746801	747829
CLAKIEAN_00780	748002	748382
CLAKIEAN_00781	748351	748791
CLAKIEAN_00782	748862	749542
CLAKIEAN_00783	750467	750964
CLAKIEAN_00784	750989	751525
CLAKIEAN_00785	751522	752865
CLAKIEAN_00786	752883	754118
CLAKIEAN_00787	754122	757634
CLAKIEAN_00788	757651	758364
CLAKIEAN_00789	758380	759399
CLAKIEAN_00790	759449	759973
CLAKIEAN_00791	759977	761479
CLAKIEAN_00792	761522	761683
CLAKIEAN_00793	762173	762655
